Time,RNN,Actual,Raw
2023-09-08 02:39:20,0.5442778,0.5409480498713938,0.511
2023-09-08 02:39:25,0.535128,0.5356628992316628,0.5379999999999999
2023-09-08 02:39:30,0.533007,0.535929844608338,0.534
2023-09-08 02:39:35,0.53380907,0.5371382842501613,0.541
2023-09-08 02:39:40,0.5383968,0.5342170869108007,0.5429999999999999
2023-09-08 02:39:45,0.53336823,0.5274740308287806,0.537
2023-09-08 02:39:50,0.52544844,0.522790508352108,0.506
2023-09-08 02:39:55,0.524447,0.5251537907284692,0.5
2023-09-08 02:40:00,0.52799153,0.5328271153668064,0.569
2023-09-08 02:40:05,0.53595716,0.5397572689147383,0.5379999999999999
2023-09-08 02:40:10,0.54618526,0.542550958454493,0.534
2023-09-08 02:40:15,0.5406437,0.5426583785040135,0.539
2023-09-08 02:40:20,0.53682953,0.5431636466628598,0.5489999999999999
2023-09-08 02:40:25,0.5337216,0.5461693788322497,0.55
2023-09-08 02:40:30,0.53466743,0.5520963363167309,0.5479999999999999
2023-09-08 02:40:35,0.56240195,0.5585945050012463,0.531
2023-09-08 02:40:40,0.56197935,0.5607831221483301,0.606
2023-09-08 02:40:45,0.5591409,0.5555282346240854,0.545
2023-09-08 02:40:50,0.5504274,0.5452703136362258,0.531
2023-09-08 02:40:55,0.5421212,0.5355697750549537,0.537
2023-09-08 02:41:00,0.5346598,0.5299866624596381,0.534
2023-09-08 02:41:05,0.5329862,0.5290783564105231,0.534
2023-09-08 02:41:10,0.53526247,0.5325506079963405,0.532
2023-09-08 02:41:15,0.5377388,0.5395438216616243,0.531
2023-09-08 02:41:20,0.5399472,0.5468325703936503,0.529
2023-09-08 02:41:25,0.5541645,0.5496613046249764,0.601
2023-09-08 02:41:30,0.55022895,0.5464306168192488,0.512
2023-09-08 02:41:35,0.54503477,0.5410860843979121,0.544
2023-09-08 02:41:40,0.5389538,0.539488662063619,0.5489999999999999
2023-09-08 02:41:45,0.53570807,0.5442542485560021,0.5329999999999999
2023-09-08 02:41:50,0.55632764,0.5525296727507121,0.539
2023-09-08 02:41:55,0.5574621,0.5577169313035271,0.586
2023-09-08 02:42:00,0.5551008,0.5548826741047519,0.5539999999999999
2023-09-08 02:42:05,0.54748064,0.5454194024051415,0.5329999999999999
2023-09-08 02:42:10,0.5401707,0.5357378997055898,0.535
2023-09-08 02:42:15,0.5354278,0.5322836123128422,0.542
2023-09-08 02:42:20,0.5343211,0.5382502823043687,0.535
2023-09-08 02:42:25,0.5378735,0.5521705113506846,0.536
2023-09-08 02:42:30,0.54057276,0.5673416682312387,0.575
2023-09-08 02:42:35,0.5421578,0.5747144627745345,0.5820000000000001
2023-09-08 02:42:40,0.57307273,0.5696084704600645,0.5870000000000001
2023-09-08 02:42:45,0.5606131,0.5558717194561551,0.534
2023-09-08 02:42:50,0.5490151,0.5421501679557859,0.5379999999999999
2023-09-08 02:42:55,0.538986,0.5343597059818361,0.5379999999999999
2023-09-08 02:43:00,0.53437424,0.5326086021271208,0.537
2023-09-08 02:43:05,0.5386165,0.534099297296578,0.536
2023-09-08 02:43:10,0.5373897,0.5367694969335236,0.536
2023-09-08 02:43:15,0.53643626,0.5397927191456302,0.534
2023-09-08 02:43:20,0.5350475,0.5420858650410756,0.539
2023-09-08 02:43:25,0.5353501,0.5421259692452723,0.557
2023-09-08 02:43:30,0.54414344,0.5398227549595329,0.534
2023-09-08 02:43:35,0.53845483,0.5374696827923452,0.534
2023-09-08 02:43:40,0.5364814,0.5377477239620249,0.537
2023-09-08 02:43:45,0.5351079,0.5410169111295121,0.541
2023-09-08 02:43:50,0.5370549,0.5449217599955697,0.5429999999999999
2023-09-08 02:43:55,0.550645,0.546490592612108,0.555
2023-09-08 02:44:00,0.54665166,0.5447231684554695,0.5429999999999999
2023-09-08 02:44:05,0.5433648,0.541319343669397,0.5379999999999999
2023-09-08 02:44:10,0.5388373,0.538842906539125,0.537
2023-09-08 02:44:15,0.537011,0.5383489121231521,0.537
2023-09-08 02:44:20,0.54318345,0.5390224142801512,0.545
2023-09-08 02:44:25,0.54113543,0.5398517460642083,0.539
2023-09-08 02:44:30,0.5401933,0.541046557992569,0.542
2023-09-08 02:44:35,0.5379924,0.5433995438647679,0.54
2023-09-08 02:44:40,0.53739566,0.54634366507594,0.537
2023-09-08 02:44:45,0.5518476,0.5474929229386117,0.56
2023-09-08 02:44:50,0.54855275,0.5453661995608009,0.5479999999999999
2023-09-08 02:44:55,0.5454966,0.5425852096867327,0.555
2023-09-08 02:45:00,0.540549,0.544403196084807,0.509
2023-09-08 02:45:05,0.5377669,0.5528220498545396,0.5579999999999999
2023-09-08 02:45:10,0.5666851,0.5638377137230396,0.597
2023-09-08 02:45:15,0.56763107,0.5713736479297136,0.546
2023-09-08 02:45:20,0.56206995,0.5716795660734785,0.56
2023-09-08 02:45:25,0.55126256,0.564195614431539,0.602
2023-09-08 02:45:30,0.54071647,0.551910006621487,0.5329999999999999
2023-09-08 02:45:35,0.543819,0.5407274029688895,0.5329999999999999
2023-09-08 02:45:40,0.5336457,0.5351759842188192,0.536
2023-09-08 02:45:45,0.5317679,0.5345593138875773,0.536
2023-09-08 02:45:50,0.5333735,0.5345067842311272,0.541
2023-09-08 02:45:55,0.53903264,0.5317333372757683,0.53
2023-09-08 02:46:00,0.5331083,0.5269226213289172,0.532
2023-09-08 02:46:05,0.5285142,0.5237051797537697,0.512
2023-09-08 02:46:10,0.52963054,0.5253514231511864,0.53
2023-09-08 02:46:15,0.53278375,0.5322369152611874,0.536
2023-09-08 02:46:20,0.5381982,0.5414894672715785,0.532
2023-09-08 02:46:25,0.5530078,0.5483113221288564,0.542
2023-09-08 02:46:30,0.5515816,0.5489955254766878,0.588
2023-09-08 02:46:35,0.5482625,0.5443040491675124,0.509
2023-09-08 02:46:40,0.5419805,0.5389264628948154,0.5489999999999999
2023-09-08 02:46:45,0.5375611,0.536646323358819,0.529
2023-09-08 02:46:50,0.5417373,0.5370875945237734,0.5429999999999999
2023-09-08 02:46:55,0.5417309,0.5373174146698858,0.541
2023-09-08 02:47:00,0.54197675,0.5353030545945789,0.532
2023-09-08 02:47:05,0.5400055,0.5315876051545033,0.532
2023-09-08 02:47:10,0.5383061,0.5287087339730039,0.531
